id,question_type,layer,stage,similarity,layer_divergence
6,tradeoff_and_non_monotonicity,3,graph,0.838344,0.014117
6,tradeoff_and_non_monotonicity,3,patterns,0.638641,0.014117
6,tradeoff_and_non_monotonicity,3,synthesis,0.858565,0.014117
6,tradeoff_and_non_monotonicity,3,answer,0.862335,0.014117
6,tradeoff_and_non_monotonicity,4,brainstorm,0.923118,0.019083
6,tradeoff_and_non_monotonicity,4,graph,0.838956,0.019083
6,tradeoff_and_non_monotonicity,4,patterns,0.639087,0.019083
6,tradeoff_and_non_monotonicity,4,synthesis,0.859239,0.019083
6,tradeoff_and_non_monotonicity,4,answer,0.863127,0.019083
6,tradeoff_and_non_monotonicity,5,brainstorm,0.922727,0.014604
6,tradeoff_and_non_monotonicity,5,graph,0.838404,0.014604
6,tradeoff_and_non_monotonicity,5,patterns,0.638685,0.014604
6,tradeoff_and_non_monotonicity,5,synthesis,0.858631,0.014604
6,tradeoff_and_non_monotonicity,5,answer,0.862413,0.014604
6,tradeoff_and_non_monotonicity,6,brainstorm,0.922538,0.012455
6,tradeoff_and_non_monotonicity,6,graph,0.838138,0.012455
6,tradeoff_and_non_monotonicity,6,patterns,0.638491,0.012455
6,tradeoff_and_non_monotonicity,6,synthesis,0.858338,0.012455
6,tradeoff_and_non_monotonicity,6,answer,0.86207,0.012455
6,tradeoff_and_non_monotonicity,7,brainstorm,0.925129,0.042876
6,tradeoff_and_non_monotonicity,7,graph,0.841831,0.042876
6,tradeoff_and_non_monotonicity,7,patterns,0.641181,0.042876
6,tradeoff_and_non_monotonicity,7,synthesis,0.862411,0.042876
6,tradeoff_and_non_monotonicity,7,answer,0.866861,0.042876
6,tradeoff_and_non_monotonicity,8,brainstorm,0.924743,0.038211
6,tradeoff_and_non_monotonicity,8,graph,0.841275,0.038211
6,tradeoff_and_non_monotonicity,8,patterns,0.640776,0.038211
6,tradeoff_and_non_monotonicity,8,synthesis,0.861797,0.038211
6,tradeoff_and_non_monotonicity,8,answer,0.866136,0.038211
6,tradeoff_and_non_monotonicity,9,brainstorm,0.924655,0.037157
6,tradeoff_and_non_monotonicity,9,graph,0.841149,0.037157
6,tradeoff_and_non_monotonicity,9,patterns,0.640684,0.037157
6,tradeoff_and_non_monotonicity,9,synthesis,0.861657,0.037157
6,tradeoff_and_non_monotonicity,9,answer,0.865972,0.037157
6,tradeoff_and_non_monotonicity,10,brainstorm,0.924635,0.036908
6,tradeoff_and_non_monotonicity,10,graph,0.841119,0.036908
6,tradeoff_and_non_monotonicity,10,patterns,0.640663,0.036908
6,tradeoff_and_non_monotonicity,10,synthesis,0.861624,0.036908
6,tradeoff_and_non_monotonicity,10,answer,0.865933,0.036908
6,tradeoff_and_non_monotonicity,11,brainstorm,0.924408,0.034202
6,tradeoff_and_non_monotonicity,11,graph,0.840794,0.034202
6,tradeoff_and_non_monotonicity,11,patterns,0.640426,0.034202
6,tradeoff_and_non_monotonicity,11,synthesis,0.861266,0.034202
6,tradeoff_and_non_monotonicity,11,answer,0.86551,0.034202
6,tradeoff_and_non_monotonicity,12,brainstorm,0.924361,0.033644
6,tradeoff_and_non_monotonicity,12,graph,0.840727,0.033644
6,tradeoff_and_non_monotonicity,12,patterns,0.640377,0.033644
6,tradeoff_and_non_monotonicity,12,synthesis,0.861192,0.033644
6,tradeoff_and_non_monotonicity,12,answer,0.865423,0.033644
6,tradeoff_and_non_monotonicity,13,brainstorm,0.924152,0.03116
6,tradeoff_and_non_monotonicity,13,graph,0.840427,0.03116
6,tradeoff_and_non_monotonicity,13,patterns,0.640159,0.03116
6,tradeoff_and_non_monotonicity,13,synthesis,0.860861,0.03116
6,tradeoff_and_non_monotonicity,13,answer,0.865034,0.03116
6,tradeoff_and_non_monotonicity,14,brainstorm,0.924096,0.030493
6,tradeoff_and_non_monotonicity,14,graph,0.840347,0.030493
6,tradeoff_and_non_monotonicity,14,patterns,0.6401,0.030493
6,tradeoff_and_non_monotonicity,14,synthesis,0.860772,0.030493
6,tradeoff_and_non_monotonicity,14,answer,0.864929,0.030493
6,tradeoff_and_non_monotonicity,15,brainstorm,0.923974,0.029058
6,tradeoff_and_non_monotonicity,15,graph,0.840173,0.029058
6,tradeoff_and_non_monotonicity,15,patterns,0.639974,0.029058
6,tradeoff_and_non_monotonicity,15,synthesis,0.86058,0.029058
6,tradeoff_and_non_monotonicity,15,answer,0.864703,0.029058
6,tradeoff_and_non_monotonicity,16,brainstorm,0.923908,0.028275
6,tradeoff_and_non_monotonicity,16,graph,0.840078,0.028275
6,tradeoff_and_non_monotonicity,16,patterns,0.639905,0.028275
6,tradeoff_and_non_monotonicity,16,synthesis,0.860476,0.028275
6,tradeoff_and_non_monotonicity,16,answer,0.86458,0.028275
6,tradeoff_and_non_monotonicity,17,brainstorm,0.924655,0.037155
6,tradeoff_and_non_monotonicity,17,graph,0.841148,0.037155
6,tradeoff_and_non_monotonicity,17,patterns,0.640684,0.037155
6,tradeoff_and_non_monotonicity,17,synthesis,0.861657,0.037155
6,tradeoff_and_non_monotonicity,17,answer,0.865971,0.037155
6,tradeoff_and_non_monotonicity,18,brainstorm,0.925201,0.043753
6,tradeoff_and_non_monotonicity,18,graph,0.841935,0.043753
6,tradeoff_and_non_monotonicity,18,patterns,0.641257,0.043753
6,tradeoff_and_non_monotonicity,18,synthesis,0.862526,0.043753
6,tradeoff_and_non_monotonicity,18,answer,0.866997,0.043753
6,tradeoff_and_non_monotonicity,19,brainstorm,0.924749,0.038281
6,tradeoff_and_non_monotonicity,19,graph,0.841283,0.038281
6,tradeoff_and_non_monotonicity,19,patterns,0.640782,0.038281
6,tradeoff_and_non_monotonicity,19,synthesis,0.861806,0.038281
6,tradeoff_and_non_monotonicity,19,answer,0.866147,0.038281
6,tradeoff_and_non_monotonicity,20,brainstorm,0.926047,0.054207
6,tradeoff_and_non_monotonicity,20,graph,0.843167,0.054207
6,tradeoff_and_non_monotonicity,20,patterns,0.642152,0.054207
6,tradeoff_and_non_monotonicity,20,synthesis,0.863888,0.054207
6,tradeoff_and_non_monotonicity,20,answer,0.868606,0.054207
6,tradeoff_and_non_monotonicity,21,brainstorm,0.925404,0.046235
6,tradeoff_and_non_monotonicity,21,graph,0.842229,0.046235
6,tradeoff_and_non_monotonicity,21,patterns,0.64147,0.046235
6,tradeoff_and_non_monotonicity,21,synthesis,0.862851,0.046235
6,tradeoff_and_non_monotonicity,21,answer,0.86738,0.046235
6,tradeoff_and_non_monotonicity,22,brainstorm,0.925396,0.046143
6,tradeoff_and_non_monotonicity,22,graph,0.842218,0.046143
6,tradeoff_and_non_monotonicity,22,patterns,0.641463,0.046143
6,tradeoff_and_non_monotonicity,22,synthesis,0.862839,0.046143
6,tradeoff_and_non_monotonicity,22,answer,0.867366,0.046143
6,tradeoff_and_non_monotonicity,23,brainstorm,0.92696,0.065782
6,tradeoff_and_non_monotonicity,23,graph,0.844508,0.065782
6,tradeoff_and_non_monotonicity,23,patterns,0.643127,0.065782
6,tradeoff_and_non_monotonicity,23,synthesis,0.865373,0.065782
6,tradeoff_and_non_monotonicity,23,answer,0.870366,0.065782
6,tradeoff_and_non_monotonicity,24,brainstorm,0.926191,0.05601
6,tradeoff_and_non_monotonicity,24,graph,0.843377,0.05601
6,tradeoff_and_non_monotonicity,24,patterns,0.642305,0.05601
6,tradeoff_and_non_monotonicity,24,synthesis,0.864121,0.05601
6,tradeoff_and_non_monotonicity,24,answer,0.868881,0.05601
6,tradeoff_and_non_monotonicity,25,brainstorm,0.925906,0.052435
6,tradeoff_and_non_monotonicity,25,graph,0.842959,0.052435
6,tradeoff_and_non_monotonicity,25,patterns,0.642001,0.052435
6,tradeoff_and_non_monotonicity,25,synthesis,0.863658,0.052435
6,tradeoff_and_non_monotonicity,25,answer,0.868334,0.052435
6,tradeoff_and_non_monotonicity,26,brainstorm,0.925693,0.0498
6,tradeoff_and_non_monotonicity,26,graph,0.84265,0.0498
6,tradeoff_and_non_monotonicity,26,patterns,0.641776,0.0498
6,tradeoff_and_non_monotonicity,26,synthesis,0.863316,0.0498
6,tradeoff_and_non_monotonicity,26,answer,0.86793,0.0498
6,tradeoff_and_non_monotonicity,27,brainstorm,0.925463,0.046965
6,tradeoff_and_non_monotonicity,27,graph,0.842316,0.046965
6,tradeoff_and_non_monotonicity,27,patterns,0.641533,0.046965
6,tradeoff_and_non_monotonicity,27,synthesis,0.862947,0.046965
6,tradeoff_and_non_monotonicity,27,answer,0.867493,0.046965
6,tradeoff_and_non_monotonicity,28,brainstorm,0.925489,0.047281
6,tradeoff_and_non_monotonicity,28,graph,0.842353,0.047281
6,tradeoff_and_non_monotonicity,28,patterns,0.64156,0.047281
6,tradeoff_and_non_monotonicity,28,synthesis,0.862988,0.047281
6,tradeoff_and_non_monotonicity,28,answer,0.867542,0.047281
6,tradeoff_and_non_monotonicity,29,brainstorm,0.92498,0.041065
6,tradeoff_and_non_monotonicity,29,graph,0.841616,0.041065
6,tradeoff_and_non_monotonicity,29,patterns,0.641024,0.041065
6,tradeoff_and_non_monotonicity,29,synthesis,0.862173,0.041065
6,tradeoff_and_non_monotonicity,29,answer,0.86658,0.041065
6,tradeoff_and_non_monotonicity,30,brainstorm,0.924263,0.032472
6,tradeoff_and_non_monotonicity,30,graph,0.840586,0.032472
6,tradeoff_and_non_monotonicity,30,patterns,0.640274,0.032472
6,tradeoff_and_non_monotonicity,30,synthesis,0.861036,0.032472
6,tradeoff_and_non_monotonicity,30,answer,0.865239,0.032472
6,tradeoff_and_non_monotonicity,31,brainstorm,0.924516,0.035493
6,tradeoff_and_non_monotonicity,31,graph,0.840949,0.035493
6,tradeoff_and_non_monotonicity,31,patterns,0.640539,0.035493
6,tradeoff_and_non_monotonicity,31,synthesis,0.861437,0.035493
6,tradeoff_and_non_monotonicity,31,answer,0.865712,0.035493
6,tradeoff_and_non_monotonicity,32,brainstorm,0.92396,0.028891
6,tradeoff_and_non_monotonicity,32,graph,0.840153,0.028891
6,tradeoff_and_non_monotonicity,32,patterns,0.639959,0.028891
6,tradeoff_and_non_monotonicity,32,synthesis,0.860558,0.028891
6,tradeoff_and_non_monotonicity,32,answer,0.864677,0.028891
6,tradeoff_and_non_monotonicity,33,brainstorm,0.92405,0.029955
6,tradeoff_and_non_monotonicity,33,graph,0.840282,0.029955
6,tradeoff_and_non_monotonicity,33,patterns,0.640053,0.029955
6,tradeoff_and_non_monotonicity,33,synthesis,0.8607,0.029955
6,tradeoff_and_non_monotonicity,33,answer,0.864844,0.029955
6,tradeoff_and_non_monotonicity,34,brainstorm,0.92346,0.023048
6,tradeoff_and_non_monotonicity,34,graph,0.839442,0.023048
6,tradeoff_and_non_monotonicity,34,patterns,0.639441,0.023048
6,tradeoff_and_non_monotonicity,34,synthesis,0.859774,0.023048
6,tradeoff_and_non_monotonicity,34,answer,0.863755,0.023048
6,tradeoff_and_non_monotonicity,35,brainstorm,0.922633,0.013538
6,tradeoff_and_non_monotonicity,35,graph,0.838272,0.013538
6,tradeoff_and_non_monotonicity,35,patterns,0.638589,0.013538
6,tradeoff_and_non_monotonicity,35,synthesis,0.858486,0.013538
6,tradeoff_and_non_monotonicity,35,answer,0.862243,0.013538
6,tradeoff_and_non_monotonicity,36,brainstorm,0.938327,0.268873
6,tradeoff_and_non_monotonicity,36,graph,0.863987,0.268873
6,tradeoff_and_non_monotonicity,36,patterns,0.657121,0.268873
6,tradeoff_and_non_monotonicity,36,synthesis,0.887314,0.268873
6,tradeoff_and_non_monotonicity,36,answer,0.897189,0.268873
7,tradeoff_and_non_monotonicity,0,brainstorm,0.923287,0.13213
7,tradeoff_and_non_monotonicity,0,graph,0.868113,0.13213
7,tradeoff_and_non_monotonicity,0,patterns,0.680745,0.13213
7,tradeoff_and_non_monotonicity,0,synthesis,0.831016,0.13213
7,tradeoff_and_non_monotonicity,0,answer,0.933602,0.13213
7,tradeoff_and_non_monotonicity,1,brainstorm,0.918094,0.008916
7,tradeoff_and_non_monotonicity,1,graph,0.862968,0.008916
7,tradeoff_and_non_monotonicity,1,patterns,0.676663,0.008916
7,tradeoff_and_non_monotonicity,1,synthesis,0.82849,0.008916
7,tradeoff_and_non_monotonicity,1,answer,0.928955,0.008916
7,tradeoff_and_non_monotonicity,2,brainstorm,0.918154,0.010183
7,tradeoff_and_non_monotonicity,2,graph,0.863028,0.010183
7,tradeoff_and_non_monotonicity,2,patterns,0.67671,0.010183
7,tradeoff_and_non_monotonicity,2,synthesis,0.828523,0.010183
7,tradeoff_and_non_monotonicity,2,answer,0.92901,0.010183
7,tradeoff_and_non_monotonicity,3,brainstorm,0.918354,0.014391
7,tradeoff_and_non_monotonicity,3,graph,0.863225,0.014391
7,tradeoff_and_non_monotonicity,3,patterns,0.676866,0.014391
7,tradeoff_and_non_monotonicity,3,synthesis,0.82863,0.014391
7,tradeoff_and_non_monotonicity,3,answer,0.929191,0.014391
7,tradeoff_and_non_monotonicity,4,brainstorm,0.918546,0.018476
7,tradeoff_and_non_monotonicity,4,graph,0.863414,0.018476
7,tradeoff_and_non_monotonicity,4,patterns,0.677016,0.018476
7,tradeoff_and_non_monotonicity,4,synthesis,0.828732,0.018476
7,tradeoff_and_non_monotonicity,4,answer,0.929366,0.018476
7,tradeoff_and_non_monotonicity,5,brainstorm,0.918342,0.014135
7,tradeoff_and_non_monotonicity,5,graph,0.863213,0.014135
7,tradeoff_and_non_monotonicity,5,patterns,0.676857,0.014135
7,tradeoff_and_non_monotonicity,5,synthesis,0.828623,0.014135
7,tradeoff_and_non_monotonicity,5,answer,0.92918,0.014135
7,tradeoff_and_non_monotonicity,6,brainstorm,0.918224,0.011652
7,tradeoff_and_non_monotonicity,6,graph,0.863097,0.011652
7,tradeoff_and_non_monotonicity,6,patterns,0.676765,0.011652
7,tradeoff_and_non_monotonicity,6,synthesis,0.82856,0.011652
7,tradeoff_and_non_monotonicity,6,answer,0.929073,0.011652
7,tradeoff_and_non_monotonicity,7,brainstorm,0.925002,0.182551
7,tradeoff_and_non_monotonicity,7,graph,0.869834,0.182551
7,tradeoff_and_non_monotonicity,7,patterns,0.682113,0.182551
7,tradeoff_and_non_monotonicity,7,synthesis,0.831673,0.182551
7,tradeoff_and_non_monotonicity,7,answer,0.935087,0.182551
7,tradeoff_and_non_monotonicity,8,brainstorm,0.924445,0.165376
7,tradeoff_and_non_monotonicity,8,graph,0.869273,0.165376
7,tradeoff_and_non_monotonicity,8,patterns,0.681667,0.165376
7,tradeoff_and_non_monotonicity,8,synthesis,0.831474,0.165376
7,tradeoff_and_non_monotonicity,8,answer,0.934609,0.165376
7,tradeoff_and_non_monotonicity,9,brainstorm,0.924186,0.157679
7,tradeoff_and_non_monotonicity,9,graph,0.869014,0.157679
7,tradeoff_and_non_monotonicity,9,patterns,0.68146,0.157679
7,tradeoff_and_non_monotonicity,9,synthesis,0.831377,0.157679
7,tradeoff_and_non_monotonicity,9,answer,0.934385,0.157679
7,tradeoff_and_non_monotonicity,10,brainstorm,0.923938,0.150445
7,tradeoff_and_non_monotonicity,10,graph,0.868765,0.150445
7,tradeoff_and_non_monotonicity,10,patterns,0.681262,0.150445
7,tradeoff_and_non_monotonicity,10,synthesis,0.83128,0.150445
7,tradeoff_and_non_monotonicity,10,answer,0.93417,0.150445
7,tradeoff_and_non_monotonicity,11,brainstorm,0.923282,0.131987
7,tradeoff_and_non_monotonicity,11,graph,0.868108,0.131987
7,tradeoff_and_non_monotonicity,11,patterns,0.680741,0.131987
7,tradeoff_and_non_monotonicity,11,synthesis,0.831014,0.131987
7,tradeoff_and_non_monotonicity,11,answer,0.933597,0.131987
7,tradeoff_and_non_monotonicity,12,brainstorm,0.923029,0.125123
7,tradeoff_and_non_monotonicity,12,graph,0.867856,0.125123
7,tradeoff_and_non_monotonicity,12,patterns,0.68054,0.125123
7,tradeoff_and_non_monotonicity,12,synthesis,0.830907,0.125123
7,tradeoff_and_non_monotonicity,12,answer,0.933376,0.125123
7,tradeoff_and_non_monotonicity,13,brainstorm,0.922271,0.105161
7,tradeoff_and_non_monotonicity,13,graph,0.8671,0.105161
7,tradeoff_and_non_monotonicity,13,patterns,0.67994,0.105161
7,tradeoff_and_non_monotonicity,13,synthesis,0.830573,0.105161
7,tradeoff_and_non_monotonicity,13,answer,0.932707,0.105161
7,tradeoff_and_non_monotonicity,14,brainstorm,0.921934,0.096594
7,tradeoff_and_non_monotonicity,14,graph,0.866765,0.096594
7,tradeoff_and_non_monotonicity,14,patterns,0.679674,0.096594
7,tradeoff_and_non_monotonicity,14,synthesis,0.83042,0.096594
7,tradeoff_and_non_monotonicity,14,answer,0.932408,0.096594
7,tradeoff_and_non_monotonicity,15,brainstorm,0.92154,0.086801
7,tradeoff_and_non_monotonicity,15,graph,0.866374,0.086801
7,tradeoff_and_non_monotonicity,15,patterns,0.679363,0.086801
7,tradeoff_and_non_monotonicity,15,synthesis,0.830237,0.086801
7,tradeoff_and_non_monotonicity,15,answer,0.932058,0.086801
7,tradeoff_and_non_monotonicity,16,brainstorm,0.921233,0.079317
7,tradeoff_and_non_monotonicity,16,graph,0.866069,0.079317
7,tradeoff_and_non_monotonicity,16,patterns,0.679121,0.079317
7,tradeoff_and_non_monotonicity,16,synthesis,0.830091,0.079317
7,tradeoff_and_non_monotonicity,16,answer,0.931785,0.079317
7,tradeoff_and_non_monotonicity,17,brainstorm,0.91855,0.018562
7,tradeoff_and_non_monotonicity,17,graph,0.863418,0.018562
7,tradeoff_and_non_monotonicity,17,patterns,0.67702,0.018562
7,tradeoff_and_non_monotonicity,17,synthesis,0.828734,0.018562
7,tradeoff_and_non_monotonicity,17,answer,0.929369,0.018562
7,tradeoff_and_non_monotonicity,18,brainstorm,0.91884,0.024764
7,tradeoff_and_non_monotonicity,18,graph,0.863703,0.024764
7,tradeoff_and_non_monotonicity,18,patterns,0.677245,0.024764
7,tradeoff_and_non_monotonicity,18,synthesis,0.828887,0.024764
7,tradeoff_and_non_monotonicity,18,answer,0.929632,0.024764
7,tradeoff_and_non_monotonicity,19,brainstorm,0.918773,0.023322
7,tradeoff_and_non_monotonicity,19,graph,0.863637,0.023322
7,tradeoff_and_non_monotonicity,19,patterns,0.677193,0.023322
7,tradeoff_and_non_monotonicity,19,synthesis,0.828852,0.023322
7,tradeoff_and_non_monotonicity,19,answer,0.929571,0.023322
7,tradeoff_and_non_monotonicity,20,brainstorm,0.919373,0.036401
7,tradeoff_and_non_monotonicity,20,graph,0.86423,0.036401
7,tradeoff_and_non_monotonicity,20,patterns,0.677662,0.036401
7,tradeoff_and_non_monotonicity,20,synthesis,0.829165,0.036401
7,tradeoff_and_non_monotonicity,20,answer,0.930114,0.036401
7,tradeoff_and_non_monotonicity,21,brainstorm,0.919209,0.0328
7,tradeoff_and_non_monotonicity,21,graph,0.864068,0.0328
7,tradeoff_and_non_monotonicity,21,patterns,0.677534,0.0328
7,tradeoff_and_non_monotonicity,21,synthesis,0.82908,0.0328
7,tradeoff_and_non_monotonicity,21,answer,0.929966,0.0328
7,tradeoff_and_non_monotonicity,22,brainstorm,0.919324,0.03533
7,tradeoff_and_non_monotonicity,22,graph,0.864182,0.03533
7,tradeoff_and_non_monotonicity,22,patterns,0.677624,0.03533
7,tradeoff_and_non_monotonicity,22,synthesis,0.82914,0.03533
7,tradeoff_and_non_monotonicity,22,answer,0.93007,0.03533
7,tradeoff_and_non_monotonicity,23,brainstorm,0.920126,0.053305
7,tradeoff_and_non_monotonicity,23,graph,0.864973,0.053305
7,tradeoff_and_non_monotonicity,23,patterns,0.678252,0.053305
7,tradeoff_and_non_monotonicity,23,synthesis,0.829548,0.053305
7,tradeoff_and_non_monotonicity,23,answer,0.930793,0.053305
7,tradeoff_and_non_monotonicity,24,brainstorm,0.919901,0.048202
7,tradeoff_and_non_monotonicity,24,graph,0.864751,0.048202
7,tradeoff_and_non_monotonicity,24,patterns,0.678076,0.048202
7,tradeoff_and_non_monotonicity,24,synthesis,0.829435,0.048202
7,tradeoff_and_non_monotonicity,24,answer,0.930591,0.048202
7,tradeoff_and_non_monotonicity,25,brainstorm,0.919938,0.049041
7,tradeoff_and_non_monotonicity,25,graph,0.864788,0.049041
7,tradeoff_and_non_monotonicity,25,patterns,0.678105,0.049041
7,tradeoff_and_non_monotonicity,25,synthesis,0.829454,0.049041
7,tradeoff_and_non_monotonicity,25,answer,0.930624,0.049041
7,tradeoff_and_non_monotonicity,26,brainstorm,0.919877,0.04765
7,tradeoff_and_non_monotonicity,26,graph,0.864727,0.04765
7,tradeoff_and_non_monotonicity,26,patterns,0.678057,0.04765
7,tradeoff_and_non_monotonicity,26,synthesis,0.829423,0.04765
7,tradeoff_and_non_monotonicity,26,answer,0.930569,0.04765
7,tradeoff_and_non_monotonicity,27,brainstorm,0.919739,0.044561
7,tradeoff_and_non_monotonicity,27,graph,0.864591,0.044561
7,tradeoff_and_non_monotonicity,27,patterns,0.677949,0.044561
7,tradeoff_and_non_monotonicity,27,synthesis,0.829353,0.044561
7,tradeoff_and_non_monotonicity,27,answer,0.930445,0.044561
7,tradeoff_and_non_monotonicity,28,brainstorm,0.91978,0.045477
7,tradeoff_and_non_monotonicity,28,graph,0.864632,0.045477
7,tradeoff_and_non_monotonicity,28,patterns,0.677981,0.045477
7,tradeoff_and_non_monotonicity,28,synthesis,0.829374,0.045477
7,tradeoff_and_non_monotonicity,28,answer,0.930482,0.045477
7,tradeoff_and_non_monotonicity,29,brainstorm,0.919582,0.041049
7,tradeoff_and_non_monotonicity,29,graph,0.864437,0.041049
7,tradeoff_and_non_monotonicity,29,patterns,0.677826,0.041049
7,tradeoff_and_non_monotonicity,29,synthesis,0.829273,0.041049
7,tradeoff_and_non_monotonicity,29,answer,0.930303,0.041049
7,tradeoff_and_non_monotonicity,30,brainstorm,0.919209,0.032807
7,tradeoff_and_non_monotonicity,30,graph,0.864068,0.032807
7,tradeoff_and_non_monotonicity,30,patterns,0.677535,0.032807
7,tradeoff_and_non_monotonicity,30,synthesis,0.82908,0.032807
7,tradeoff_and_non_monotonicity,30,answer,0.929966,0.032807
7,tradeoff_and_non_monotonicity,31,brainstorm,0.91936,0.036123
7,tradeoff_and_non_monotonicity,31,graph,0.864217,0.036123
7,tradeoff_and_non_monotonicity,31,patterns,0.677652,0.036123
7,tradeoff_and_non_monotonicity,31,synthesis,0.829158,0.036123
7,tradeoff_and_non_monotonicity,31,answer,0.930103,0.036123
7,tradeoff_and_non_monotonicity,32,brainstorm,0.919058,0.029501
7,tradeoff_and_non_monotonicity,32,graph,0.863919,0.029501
7,tradeoff_and_non_monotonicity,32,patterns,0.677416,0.029501
7,tradeoff_and_non_monotonicity,32,synthesis,0.829001,0.029501
7,tradeoff_and_non_monotonicity,32,answer,0.92983,0.029501
7,tradeoff_and_non_monotonicity,33,brainstorm,0.919108,0.030577
7,tradeoff_and_non_monotonicity,33,graph,0.863968,0.030577
7,tradeoff_and_non_monotonicity,33,patterns,0.677455,0.030577
7,tradeoff_and_non_monotonicity,33,synthesis,0.829027,0.030577
7,tradeoff_and_non_monotonicity,33,answer,0.929874,0.030577
7,tradeoff_and_non_monotonicity,34,brainstorm,0.918774,0.023354
7,tradeoff_and_non_monotonicity,34,graph,0.863639,0.023354
7,tradeoff_and_non_monotonicity,34,patterns,0.677194,0.023354
7,tradeoff_and_non_monotonicity,34,synthesis,0.828853,0.023354
7,tradeoff_and_non_monotonicity,34,answer,0.929572,0.023354
7,tradeoff_and_non_monotonicity,35,brainstorm,0.918344,0.014188
7,tradeoff_and_non_monotonicity,35,graph,0.863215,0.014188
7,tradeoff_and_non_monotonicity,35,patterns,0.676859,0.014188
7,tradeoff_and_non_monotonicity,35,synthesis,0.828625,0.014188
7,tradeoff_and_non_monotonicity,35,answer,0.929182,0.014188
7,tradeoff_and_non_monotonicity,36,brainstorm,0.928479,0.323082
7,tradeoff_and_non_monotonicity,36,graph,0.873406,0.323082
7,tradeoff_and_non_monotonicity,36,patterns,0.684969,0.323082
7,tradeoff_and_non_monotonicity,36,synthesis,0.832321,0.323082
7,tradeoff_and_non_monotonicity,36,answer,0.937906,0.323082
8,model_abstraction_and_breakdown,0,brainstorm,0.926219,0.049638
8,model_abstraction_and_breakdown,0,graph,0.773352,0.049638
8,model_abstraction_and_breakdown,0,patterns,0.737015,0.049638
8,model_abstraction_and_breakdown,0,synthesis,0.854848,0.049638
8,model_abstraction_and_breakdown,0,answer,0.877206,0.049638
8,model_abstraction_and_breakdown,1,brainstorm,0.922881,0.006933
8,model_abstraction_and_breakdown,1,graph,0.770581,0.006933
8,model_abstraction_and_breakdown,1,patterns,0.733659,0.006933
8,model_abstraction_and_breakdown,1,synthesis,0.850229,0.006933
8,model_abstraction_and_breakdown,1,answer,0.870282,0.006933
8,model_abstraction_and_breakdown,2,brainstorm,0.922902,0.007191
8,model_abstraction_and_breakdown,2,graph,0.770598,0.007191
8,model_abstraction_and_breakdown,2,patterns,0.73368,0.007191
8,model_abstraction_and_breakdown,2,synthesis,0.850258,0.007191
8,model_abstraction_and_breakdown,2,answer,0.870324,0.007191
8,model_abstraction_and_breakdown,3,brainstorm,0.923209,0.01099
8,model_abstraction_and_breakdown,3,graph,0.770853,0.01099
8,model_abstraction_and_breakdown,3,patterns,0.733986,0.01099
8,model_abstraction_and_breakdown,3,synthesis,0.850678,0.01099
8,model_abstraction_and_breakdown,3,answer,0.870949,0.01099
8,model_abstraction_and_breakdown,4,brainstorm,0.923569,0.015481
8,model_abstraction_and_breakdown,4,graph,0.771152,0.015481
8,model_abstraction_and_breakdown,4,patterns,0.734346,0.015481
8,model_abstraction_and_breakdown,4,synthesis,0.851172,0.015481
8,model_abstraction_and_breakdown,4,answer,0.871685,0.015481
8,model_abstraction_and_breakdown,5,brainstorm,0.923322,0.01239
8,model_abstraction_and_breakdown,5,graph,0.770946,0.01239
8,model_abstraction_and_breakdown,5,patterns,0.734099,0.01239
8,model_abstraction_and_breakdown,5,synthesis,0.850832,0.01239
8,model_abstraction_and_breakdown,5,answer,0.871179,0.01239
8,model_abstraction_and_breakdown,6,brainstorm,0.923243,0.011409
8,model_abstraction_and_breakdown,6,graph,0.770881,0.011409
8,model_abstraction_and_breakdown,6,patterns,0.73402,0.011409
8,model_abstraction_and_breakdown,6,synthesis,0.850724,0.011409
8,model_abstraction_and_breakdown,6,answer,0.871018,0.011409
8,model_abstraction_and_breakdown,7,brainstorm,0.935362,0.190378
8,model_abstraction_and_breakdown,7,graph,0.780933,0.190378
8,model_abstraction_and_breakdown,7,patterns,0.746624,0.190378
8,model_abstraction_and_breakdown,7,synthesis,0.868418,0.190378
8,model_abstraction_and_breakdown,7,answer,0.898421,0.190378
8,model_abstraction_and_breakdown,8,brainstorm,0.934085,0.167635
8,model_abstraction_and_breakdown,8,graph,0.779875,0.167635
8,model_abstraction_and_breakdown,8,patterns,0.745228,0.167635
8,model_abstraction_and_breakdown,8,synthesis,0.866404,0.167635
8,model_abstraction_and_breakdown,8,answer,0.895169,0.167635
8,model_abstraction_and_breakdown,9,brainstorm,0.933319,0.154623
8,model_abstraction_and_breakdown,9,graph,0.77924,0.154623
8,model_abstraction_and_breakdown,9,patterns,0.744401,0.154623
8,model_abstraction_and_breakdown,9,synthesis,0.865221,0.154623
8,model_abstraction_and_breakdown,9,answer,0.893277,0.154623
8,model_abstraction_and_breakdown,10,brainstorm,0.933093,0.150865
8,model_abstraction_and_breakdown,10,graph,0.779053,0.150865
8,model_abstraction_and_breakdown,10,patterns,0.744159,0.150865
8,model_abstraction_and_breakdown,10,synthesis,0.864874,0.150865
8,model_abstraction_and_breakdown,10,answer,0.892727,0.150865
8,model_abstraction_and_breakdown,11,brainstorm,0.931972,0.132723
8,model_abstraction_and_breakdown,11,graph,0.778124,0.132723
8,model_abstraction_and_breakdown,11,patterns,0.742965,0.132723
