id,question_type,source_stage,target_stage,layer,path_effect_emb,path_effect_mech
19,model_abstraction_and_breakdown,patterns,synthesis,8,0.9339,0.4444
19,model_abstraction_and_breakdown,patterns,synthesis,9,0.9204,0.4444
19,model_abstraction_and_breakdown,patterns,synthesis,10,0.9096,0.4444
19,model_abstraction_and_breakdown,patterns,synthesis,20,0.8608,0.4444
19,model_abstraction_and_breakdown,patterns,synthesis,21,0.8678,0.4444
19,model_abstraction_and_breakdown,patterns,synthesis,22,0.8444,0.4444
19,model_abstraction_and_breakdown,patterns,synthesis,23,0.8444,0.4444
19,model_abstraction_and_breakdown,patterns,synthesis,24,0.8438,0.4444
19,model_abstraction_and_breakdown,patterns,synthesis,28,0.8757,0.4444
19,model_abstraction_and_breakdown,patterns,synthesis,29,0.8707,0.4444
19,model_abstraction_and_breakdown,patterns,synthesis,30,0.8771,0.4444
19,model_abstraction_and_breakdown,patterns,synthesis,31,0.8943,0.4444
19,model_abstraction_and_breakdown,patterns,synthesis,32,0.9077,0.4444
19,model_abstraction_and_breakdown,patterns,synthesis,36,0.8147,0.4444
20,hidden_variable_identification,graph,synthesis,0,0.7290,0.3333
20,hidden_variable_identification,graph,synthesis,1,0.9604,0.3333
20,hidden_variable_identification,graph,synthesis,2,0.9566,0.3333
20,hidden_variable_identification,graph,synthesis,3,0.9447,0.3333
20,hidden_variable_identification,graph,synthesis,4,0.9425,0.3333
20,hidden_variable_identification,graph,synthesis,5,0.9554,0.3333
20,hidden_variable_identification,graph,synthesis,6,0.9590,0.3333
20,hidden_variable_identification,graph,synthesis,7,0.9600,0.3333
20,hidden_variable_identification,graph,synthesis,8,0.9464,0.3333
20,hidden_variable_identification,graph,synthesis,9,0.9407,0.3333
20,hidden_variable_identification,graph,synthesis,10,0.9379,0.3333
20,hidden_variable_identification,graph,synthesis,20,0.8968,0.3333
20,hidden_variable_identification,graph,synthesis,21,0.9066,0.3333
20,hidden_variable_identification,graph,synthesis,22,0.8867,0.3333
20,hidden_variable_identification,graph,synthesis,23,0.8790,0.3333
20,hidden_variable_identification,graph,synthesis,24,0.8796,0.3333
20,hidden_variable_identification,graph,synthesis,28,0.9216,0.3333
20,hidden_variable_identification,graph,synthesis,29,0.9266,0.3333
20,hidden_variable_identification,graph,synthesis,30,0.9384,0.3333
20,hidden_variable_identification,graph,synthesis,31,0.9497,0.3333
20,hidden_variable_identification,graph,synthesis,32,0.9577,0.3333
20,hidden_variable_identification,graph,synthesis,36,0.6612,0.3333
20,hidden_variable_identification,patterns,synthesis,0,0.7851,0.3333
20,hidden_variable_identification,patterns,synthesis,1,0.9732,0.3333
20,hidden_variable_identification,patterns,synthesis,2,0.9719,0.3333
20,hidden_variable_identification,patterns,synthesis,3,0.9628,0.3333
20,hidden_variable_identification,patterns,synthesis,4,0.9577,0.3333
20,hidden_variable_identification,patterns,synthesis,5,0.9651,0.3333
20,hidden_variable_identification,patterns,synthesis,6,0.9643,0.3333
20,hidden_variable_identification,patterns,synthesis,7,0.9631,0.3333
20,hidden_variable_identification,patterns,synthesis,8,0.9504,0.3333
20,hidden_variable_identification,patterns,synthesis,9,0.9402,0.3333
20,hidden_variable_identification,patterns,synthesis,10,0.9355,0.3333
20,hidden_variable_identification,patterns,synthesis,20,0.8881,0.3333
20,hidden_variable_identification,patterns,synthesis,21,0.8995,0.3333
20,hidden_variable_identification,patterns,synthesis,22,0.8867,0.3333
20,hidden_variable_identification,patterns,synthesis,23,0.8840,0.3333
20,hidden_variable_identification,patterns,synthesis,24,0.8880,0.3333
20,hidden_variable_identification,patterns,synthesis,28,0.9347,0.3333
20,hidden_variable_identification,patterns,synthesis,29,0.9386,0.3333
20,hidden_variable_identification,patterns,synthesis,30,0.9496,0.3333
20,hidden_variable_identification,patterns,synthesis,31,0.9600,0.3333
20,hidden_variable_identification,patterns,synthesis,32,0.9660,0.3333
20,hidden_variable_identification,patterns,synthesis,36,0.9148,0.3333
22,hidden_variable_identification,graph,synthesis,0,0.6420,0.4444
22,hidden_variable_identification,graph,synthesis,1,0.9573,0.4444
22,hidden_variable_identification,graph,synthesis,2,0.9542,0.4444
22,hidden_variable_identification,graph,synthesis,3,0.9501,0.4444
22,hidden_variable_identification,graph,synthesis,4,0.9474,0.4444
22,hidden_variable_identification,graph,synthesis,5,0.9580,0.4444
22,hidden_variable_identification,graph,synthesis,6,0.9615,0.4444
22,hidden_variable_identification,graph,synthesis,7,0.9613,0.4444
22,hidden_variable_identification,graph,synthesis,8,0.9490,0.4444
22,hidden_variable_identification,graph,synthesis,9,0.9313,0.4444
22,hidden_variable_identification,graph,synthesis,10,0.9263,0.4444
22,hidden_variable_identification,graph,synthesis,20,0.8474,0.4444
22,hidden_variable_identification,graph,synthesis,21,0.8432,0.4444
22,hidden_variable_identification,graph,synthesis,22,0.8255,0.4444
22,hidden_variable_identification,graph,synthesis,23,0.8277,0.4444
22,hidden_variable_identification,graph,synthesis,24,0.8208,0.4444
22,hidden_variable_identification,graph,synthesis,28,0.8755,0.4444
22,hidden_variable_identification,graph,synthesis,29,0.8756,0.4444
22,hidden_variable_identification,graph,synthesis,30,0.8865,0.4444
22,hidden_variable_identification,graph,synthesis,31,0.9053,0.4444
22,hidden_variable_identification,graph,synthesis,32,0.9194,0.4444
22,hidden_variable_identification,graph,synthesis,36,0.8839,0.4444
22,hidden_variable_identification,patterns,synthesis,0,0.6249,0.4444
22,hidden_variable_identification,patterns,synthesis,1,0.9591,0.4444
22,hidden_variable_identification,patterns,synthesis,2,0.9563,0.4444
22,hidden_variable_identification,patterns,synthesis,3,0.9476,0.4444
22,hidden_variable_identification,patterns,synthesis,4,0.9417,0.4444
22,hidden_variable_identification,patterns,synthesis,5,0.9536,0.4444
22,hidden_variable_identification,patterns,synthesis,6,0.9587,0.4444
22,hidden_variable_identification,patterns,synthesis,7,0.9594,0.4444
22,hidden_variable_identification,patterns,synthesis,8,0.9484,0.4444
22,hidden_variable_identification,patterns,synthesis,9,0.9394,0.4444
22,hidden_variable_identification,patterns,synthesis,10,0.9345,0.4444
22,hidden_variable_identification,patterns,synthesis,20,0.8657,0.4444
22,hidden_variable_identification,patterns,synthesis,21,0.8605,0.4444
22,hidden_variable_identification,patterns,synthesis,22,0.8440,0.4444
22,hidden_variable_identification,patterns,synthesis,23,0.8297,0.4444
22,hidden_variable_identification,patterns,synthesis,24,0.8348,0.4444
22,hidden_variable_identification,patterns,synthesis,28,0.8790,0.4444
22,hidden_variable_identification,patterns,synthesis,29,0.8818,0.4444
22,hidden_variable_identification,patterns,synthesis,30,0.8926,0.4444
22,hidden_variable_identification,patterns,synthesis,31,0.9080,0.4444
22,hidden_variable_identification,patterns,synthesis,32,0.9228,0.4444
22,hidden_variable_identification,patterns,synthesis,36,0.6187,0.4444
22,hidden_variable_identification,synthesis,answer,0,0.6594,0.4444
22,hidden_variable_identification,synthesis,answer,1,0.9661,0.4444
22,hidden_variable_identification,synthesis,answer,2,0.9681,0.4444
22,hidden_variable_identification,synthesis,answer,3,0.9637,0.4444
22,hidden_variable_identification,synthesis,answer,4,0.9564,0.4444
22,hidden_variable_identification,synthesis,answer,5,0.9651,0.4444
22,hidden_variable_identification,synthesis,answer,6,0.9697,0.4444
22,hidden_variable_identification,synthesis,answer,7,0.9697,0.4444
22,hidden_variable_identification,synthesis,answer,8,0.9590,0.4444
22,hidden_variable_identification,synthesis,answer,9,0.9482,0.4444
22,hidden_variable_identification,synthesis,answer,10,0.9458,0.4444
22,hidden_variable_identification,synthesis,answer,20,0.9198,0.4444
22,hidden_variable_identification,synthesis,answer,21,0.9238,0.4444
22,hidden_variable_identification,synthesis,answer,22,0.9161,0.4444
22,hidden_variable_identification,synthesis,answer,23,0.9097,0.4444
22,hidden_variable_identification,synthesis,answer,24,0.9090,0.4444
22,hidden_variable_identification,synthesis,answer,28,0.9360,0.4444
22,hidden_variable_identification,synthesis,answer,29,0.9332,0.4444
22,hidden_variable_identification,synthesis,answer,30,0.9413,0.4444
22,hidden_variable_identification,synthesis,answer,31,0.9496,0.4444
22,hidden_variable_identification,synthesis,answer,32,0.9538,0.4444
22,hidden_variable_identification,synthesis,answer,36,0.9182,0.4444
22,hidden_variable_identification,brainstorm,answer,0,0.6537,0.4444
22,hidden_variable_identification,brainstorm,answer,1,0.9559,0.4444
22,hidden_variable_identification,brainstorm,answer,2,0.9498,0.4444
22,hidden_variable_identification,brainstorm,answer,3,0.9347,0.4444
22,hidden_variable_identification,brainstorm,answer,4,0.9305,0.4444
22,hidden_variable_identification,brainstorm,answer,5,0.9445,0.4444
22,hidden_variable_identification,brainstorm,answer,6,0.9509,0.4444
22,hidden_variable_identification,brainstorm,answer,7,0.1493,0.4444
22,hidden_variable_identification,brainstorm,answer,8,0.1677,0.4444
22,hidden_variable_identification,brainstorm,answer,9,0.1778,0.4444
22,hidden_variable_identification,brainstorm,answer,10,0.1997,0.4444
22,hidden_variable_identification,brainstorm,answer,20,0.4229,0.4444
22,hidden_variable_identification,brainstorm,answer,21,0.4490,0.4444
22,hidden_variable_identification,brainstorm,answer,22,0.4532,0.4444
22,hidden_variable_identification,brainstorm,answer,23,0.4958,0.4444
22,hidden_variable_identification,brainstorm,answer,24,0.5601,0.4444
22,hidden_variable_identification,brainstorm,answer,28,0.7170,0.4444
22,hidden_variable_identification,brainstorm,answer,29,0.7473,0.4444
22,hidden_variable_identification,brainstorm,answer,30,0.7834,0.4444
22,hidden_variable_identification,brainstorm,answer,31,0.8170,0.4444
22,hidden_variable_identification,brainstorm,answer,32,0.8422,0.4444
22,hidden_variable_identification,brainstorm,answer,36,0.9032,0.4444
22,hidden_variable_identification,graph,answer,0,0.6222,0.4444
22,hidden_variable_identification,graph,answer,1,0.9498,0.4444
22,hidden_variable_identification,graph,answer,2,0.9507,0.4444
22,hidden_variable_identification,graph,answer,3,0.9397,0.4444
22,hidden_variable_identification,graph,answer,4,0.9364,0.4444
22,hidden_variable_identification,graph,answer,5,0.9492,0.4444
22,hidden_variable_identification,graph,answer,6,0.9540,0.4444
22,hidden_variable_identification,graph,answer,7,0.9552,0.4444
22,hidden_variable_identification,graph,answer,8,0.9411,0.4444
22,hidden_variable_identification,graph,answer,9,0.9230,0.4444
22,hidden_variable_identification,graph,answer,10,0.9160,0.4444
22,hidden_variable_identification,graph,answer,20,0.8531,0.4444
22,hidden_variable_identification,graph,answer,21,0.8540,0.4444
22,hidden_variable_identification,graph,answer,22,0.8318,0.4444
22,hidden_variable_identification,graph,answer,23,0.8293,0.4444
22,hidden_variable_identification,graph,answer,24,0.8293,0.4444
22,hidden_variable_identification,graph,answer,28,0.8873,0.4444
22,hidden_variable_identification,graph,answer,29,0.8903,0.4444
22,hidden_variable_identification,graph,answer,30,0.9051,0.4444
22,hidden_variable_identification,graph,answer,31,0.9193,0.4444
22,hidden_variable_identification,graph,answer,32,0.9306,0.4444
22,hidden_variable_identification,graph,answer,36,0.8696,0.4444
23,model_abstraction_and_breakdown,graph,synthesis,0,0.7079,0.5714
23,model_abstraction_and_breakdown,graph,synthesis,1,0.9642,0.5714
23,model_abstraction_and_breakdown,graph,synthesis,2,0.9620,0.5714
23,model_abstraction_and_breakdown,graph,synthesis,3,0.9563,0.5714
23,model_abstraction_and_breakdown,graph,synthesis,4,0.9545,0.5714
23,model_abstraction_and_breakdown,graph,synthesis,5,0.9636,0.5714
23,model_abstraction_and_breakdown,graph,synthesis,6,0.9668,0.5714
23,model_abstraction_and_breakdown,graph,synthesis,7,0.9646,0.5714
23,model_abstraction_and_breakdown,graph,synthesis,8,0.9562,0.5714
23,model_abstraction_and_breakdown,graph,synthesis,9,0.9488,0.5714
23,model_abstraction_and_breakdown,graph,synthesis,10,0.9468,0.5714
23,model_abstraction_and_breakdown,graph,synthesis,20,0.9104,0.5714
23,model_abstraction_and_breakdown,graph,synthesis,21,0.9154,0.5714
23,model_abstraction_and_breakdown,graph,synthesis,22,0.9038,0.5714
23,model_abstraction_and_breakdown,graph,synthesis,23,0.9051,0.5714
23,model_abstraction_and_breakdown,graph,synthesis,24,0.9032,0.5714
23,model_abstraction_and_breakdown,graph,synthesis,28,0.9317,0.5714
23,model_abstraction_and_breakdown,graph,synthesis,29,0.9356,0.5714
23,model_abstraction_and_breakdown,graph,synthesis,30,0.9451,0.5714
23,model_abstraction_and_breakdown,graph,synthesis,31,0.9550,0.5714
23,model_abstraction_and_breakdown,graph,synthesis,32,0.9610,0.5714
23,model_abstraction_and_breakdown,graph,synthesis,36,0.9243,0.5714
23,model_abstraction_and_breakdown,patterns,synthesis,0,0.6740,0.5714
23,model_abstraction_and_breakdown,patterns,synthesis,1,0.9576,0.5714
23,model_abstraction_and_breakdown,patterns,synthesis,2,0.9654,0.5714
23,model_abstraction_and_breakdown,patterns,synthesis,3,0.9581,0.5714
23,model_abstraction_and_breakdown,patterns,synthesis,4,0.9446,0.5714
23,model_abstraction_and_breakdown,patterns,synthesis,5,0.9543,0.5714
23,model_abstraction_and_breakdown,patterns,synthesis,6,0.9601,0.5714
23,model_abstraction_and_breakdown,patterns,synthesis,7,0.9565,0.5714
23,model_abstraction_and_breakdown,patterns,synthesis,8,0.9426,0.5714
23,model_abstraction_and_breakdown,patterns,synthesis,9,0.9264,0.5714
23,model_abstraction_and_breakdown,patterns,synthesis,10,0.9201,0.5714
23,model_abstraction_and_breakdown,patterns,synthesis,20,0.8483,0.5714
23,model_abstraction_and_breakdown,patterns,synthesis,21,0.8544,0.5714
23,model_abstraction_and_breakdown,patterns,synthesis,22,0.8353,0.5714
23,model_abstraction_and_breakdown,patterns,synthesis,23,0.8381,0.5714
23,model_abstraction_and_breakdown,patterns,synthesis,24,0.8356,0.5714
23,model_abstraction_and_breakdown,patterns,synthesis,28,0.8779,0.5714
23,model_abstraction_and_breakdown,patterns,synthesis,29,0.8799,0.5714
23,model_abstraction_and_breakdown,patterns,synthesis,30,0.8965,0.5714
23,model_abstraction_and_breakdown,patterns,synthesis,31,0.9129,0.5714
23,model_abstraction_and_breakdown,patterns,synthesis,32,0.9261,0.5714
23,model_abstraction_and_breakdown,patterns,synthesis,36,0.8421,0.5714
26,hidden_variable_identification,graph,synthesis,0,0.7057,0.5714
26,hidden_variable_identification,graph,synthesis,1,0.9650,0.5714
26,hidden_variable_identification,graph,synthesis,2,0.9618,0.5714
26,hidden_variable_identification,graph,synthesis,3,0.9531,0.5714
26,hidden_variable_identification,graph,synthesis,4,0.9490,0.5714
26,hidden_variable_identification,graph,synthesis,5,0.9598,0.5714
26,hidden_variable_identification,graph,synthesis,6,0.9637,0.5714
26,hidden_variable_identification,graph,synthesis,7,0.9615,0.5714
26,hidden_variable_identification,graph,synthesis,8,0.9502,0.5714
26,hidden_variable_identification,graph,synthesis,9,0.9436,0.5714
26,hidden_variable_identification,graph,synthesis,10,0.9388,0.5714
26,hidden_variable_identification,graph,synthesis,20,0.8988,0.5714
26,hidden_variable_identification,graph,synthesis,21,0.9024,0.5714
26,hidden_variable_identification,graph,synthesis,22,0.8861,0.5714
26,hidden_variable_identification,graph,synthesis,23,0.8834,0.5714
26,hidden_variable_identification,graph,synthesis,24,0.8890,0.5714
26,hidden_variable_identification,graph,synthesis,28,0.9353,0.5714
26,hidden_variable_identification,graph,synthesis,29,0.9409,0.5714
26,hidden_variable_identification,graph,synthesis,30,0.9500,0.5714
26,hidden_variable_identification,graph,synthesis,31,0.9577,0.5714
26,hidden_variable_identification,graph,synthesis,32,0.9636,0.5714
26,hidden_variable_identification,graph,synthesis,36,0.8339,0.5714
26,hidden_variable_identification,patterns,synthesis,0,0.7291,0.5714
26,hidden_variable_identification,patterns,synthesis,1,0.9625,0.5714
26,hidden_variable_identification,patterns,synthesis,2,0.9625,0.5714
26,hidden_variable_identification,patterns,synthesis,3,0.9603,0.5714
26,hidden_variable_identification,patterns,synthesis,4,0.9567,0.5714
26,hidden_variable_identification,patterns,synthesis,5,0.9644,0.5714
26,hidden_variable_identification,patterns,synthesis,6,0.9691,0.5714
26,hidden_variable_identification,patterns,synthesis,7,0.9664,0.5714
26,hidden_variable_identification,patterns,synthesis,8,0.9587,0.5714
26,hidden_variable_identification,patterns,synthesis,9,0.9515,0.5714
26,hidden_variable_identification,patterns,synthesis,10,0.9462,0.5714
26,hidden_variable_identification,patterns,synthesis,20,0.9023,0.5714
26,hidden_variable_identification,patterns,synthesis,21,0.9024,0.5714
26,hidden_variable_identification,patterns,synthesis,22,0.8848,0.5714
26,hidden_variable_identification,patterns,synthesis,23,0.8891,0.5714
26,hidden_variable_identification,patterns,synthesis,24,0.8861,0.5714
26,hidden_variable_identification,patterns,synthesis,28,0.9231,0.5714
26,hidden_variable_identification,patterns,synthesis,29,0.9295,0.5714
26,hidden_variable_identification,patterns,synthesis,30,0.9412,0.5714
26,hidden_variable_identification,patterns,synthesis,31,0.9511,0.5714
26,hidden_variable_identification,patterns,synthesis,32,0.9568,0.5714
26,hidden_variable_identification,patterns,synthesis,36,0.9127,0.5714
26,hidden_variable_identification,synthesis,answer,0,0.6768,0.5714
26,hidden_variable_identification,synthesis,answer,1,0.9640,0.5714
26,hidden_variable_identification,synthesis,answer,2,0.9619,0.5714
26,hidden_variable_identification,synthesis,answer,3,0.9566,0.5714
26,hidden_variable_identification,synthesis,answer,4,0.9509,0.5714
26,hidden_variable_identification,synthesis,answer,5,0.9582,0.5714
26,hidden_variable_identification,synthesis,answer,6,0.9631,0.5714
26,hidden_variable_identification,synthesis,answer,7,0.9645,0.5714
26,hidden_variable_identification,synthesis,answer,8,0.9582,0.5714
26,hidden_variable_identification,synthesis,answer,9,0.9518,0.5714
26,hidden_variable_identification,synthesis,answer,10,0.9455,0.5714
26,hidden_variable_identification,synthesis,answer,20,0.8866,0.5714
26,hidden_variable_identification,synthesis,answer,21,0.8868,0.5714
26,hidden_variable_identification,synthesis,answer,22,0.8654,0.5714
26,hidden_variable_identification,synthesis,answer,23,0.8571,0.5714
26,hidden_variable_identification,synthesis,answer,24,0.8523,0.5714
26,hidden_variable_identification,synthesis,answer,28,0.9069,0.5714
26,hidden_variable_identification,synthesis,answer,29,0.9156,0.5714
26,hidden_variable_identification,synthesis,answer,30,0.9300,0.5714
26,hidden_variable_identification,synthesis,answer,31,0.9391,0.5714
26,hidden_variable_identification,synthesis,answer,32,0.9466,0.5714
26,hidden_variable_identification,synthesis,answer,36,0.6333,0.5714
26,hidden_variable_identification,brainstorm,answer,0,0.6360,0.5714
26,hidden_variable_identification,brainstorm,answer,1,0.9662,0.5714
26,hidden_variable_identification,brainstorm,answer,2,0.9658,0.5714
26,hidden_variable_identification,brainstorm,answer,3,0.9630,0.5714
26,hidden_variable_identification,brainstorm,answer,4,0.9597,0.5714
26,hidden_variable_identification,brainstorm,answer,5,0.9688,0.5714
26,hidden_variable_identification,brainstorm,answer,6,0.9713,0.5714
26,hidden_variable_identification,brainstorm,answer,7,0.1512,0.5714
26,hidden_variable_identification,brainstorm,answer,8,0.1743,0.5714
26,hidden_variable_identification,brainstorm,answer,9,0.1823,0.5714
26,hidden_variable_identification,brainstorm,answer,10,0.2052,0.5714
26,hidden_variable_identification,brainstorm,answer,20,0.4318,0.5714
26,hidden_variable_identification,brainstorm,answer,21,0.4561,0.5714
26,hidden_variable_identification,brainstorm,answer,22,0.4674,0.5714
26,hidden_variable_identification,brainstorm,answer,23,0.4864,0.5714
26,hidden_variable_identification,brainstorm,answer,24,0.5520,0.5714
26,hidden_variable_identification,brainstorm,answer,28,0.7379,0.5714
26,hidden_variable_identification,brainstorm,answer,29,0.7717,0.5714
26,hidden_variable_identification,brainstorm,answer,30,0.8031,0.5714
26,hidden_variable_identification,brainstorm,answer,31,0.8349,0.5714
26,hidden_variable_identification,brainstorm,answer,32,0.8560,0.5714
26,hidden_variable_identification,brainstorm,answer,36,0.6636,0.5714
26,hidden_variable_identification,graph,answer,0,0.7310,0.5714
26,hidden_variable_identification,graph,answer,1,0.9759,0.5714
26,hidden_variable_identification,graph,answer,2,0.9739,0.5714
26,hidden_variable_identification,graph,answer,3,0.9657,0.5714
26,hidden_variable_identification,graph,answer,4,0.9661,0.5714
26,hidden_variable_identification,graph,answer,5,0.9723,0.5714
26,hidden_variable_identification,graph,answer,6,0.9755,0.5714
26,hidden_variable_identification,graph,answer,7,0.9741,0.5714
26,hidden_variable_identification,graph,answer,8,0.9678,0.5714
26,hidden_variable_identification,graph,answer,9,0.9621,0.5714
26,hidden_variable_identification,graph,answer,10,0.9600,0.5714
26,hidden_variable_identification,graph,answer,20,0.9224,0.5714
26,hidden_variable_identification,graph,answer,21,0.9245,0.5714
26,hidden_variable_identification,graph,answer,22,0.9123,0.5714
26,hidden_variable_identification,graph,answer,23,0.9054,0.5714
26,hidden_variable_identification,graph,answer,24,0.9062,0.5714
26,hidden_variable_identification,graph,answer,28,0.9407,0.5714
26,hidden_variable_identification,graph,answer,29,0.9452,0.5714
26,hidden_variable_identification,graph,answer,30,0.9528,0.5714
26,hidden_variable_identification,graph,answer,31,0.9589,0.5714
26,hidden_variable_identification,graph,answer,32,0.9643,0.5714
26,hidden_variable_identification,graph,answer,36,0.8450,0.5714
28,model_abstraction_and_breakdown,graph,synthesis,0,0.7750,0.5455
28,model_abstraction_and_breakdown,graph,synthesis,1,0.9729,0.5455
28,model_abstraction_and_breakdown,graph,synthesis,2,0.9742,0.5455
28,model_abstraction_and_breakdown,graph,synthesis,3,0.9704,0.5455
28,model_abstraction_and_breakdown,graph,synthesis,4,0.9663,0.5455
28,model_abstraction_and_breakdown,graph,synthesis,5,0.9709,0.5455
28,model_abstraction_and_breakdown,graph,synthesis,6,0.9727,0.5455
28,model_abstraction_and_breakdown,graph,synthesis,7,0.9690,0.5455
28,model_abstraction_and_breakdown,graph,synthesis,8,0.9560,0.5455
28,model_abstraction_and_breakdown,graph,synthesis,9,0.9466,0.5455
28,model_abstraction_and_breakdown,graph,synthesis,10,0.9431,0.5455
28,model_abstraction_and_breakdown,graph,synthesis,20,0.9123,0.5455
28,model_abstraction_and_breakdown,graph,synthesis,21,0.9179,0.5455
28,model_abstraction_and_breakdown,graph,synthesis,22,0.9060,0.5455
28,model_abstraction_and_breakdown,graph,synthesis,23,0.9032,0.5455
28,model_abstraction_and_breakdown,graph,synthesis,24,0.9083,0.5455
28,model_abstraction_and_breakdown,graph,synthesis,28,0.9419,0.5455
28,model_abstraction_and_breakdown,graph,synthesis,29,0.9443,0.5455
28,model_abstraction_and_breakdown,graph,synthesis,30,0.9534,0.5455
28,model_abstraction_and_breakdown,graph,synthesis,31,0.9601,0.5455
28,model_abstraction_and_breakdown,graph,synthesis,32,0.9653,0.5455
28,model_abstraction_and_breakdown,graph,synthesis,36,0.9484,0.5455
28,model_abstraction_and_breakdown,patterns,synthesis,0,0.6922,0.5455
28,model_abstraction_and_breakdown,patterns,synthesis,1,0.9631,0.5455
28,model_abstraction_and_breakdown,patterns,synthesis,2,0.9650,0.5455
28,model_abstraction_and_breakdown,patterns,synthesis,3,0.9624,0.5455
28,model_abstraction_and_breakdown,patterns,synthesis,4,0.9575,0.5455
28,model_abstraction_and_breakdown,patterns,synthesis,5,0.9632,0.5455
28,model_abstraction_and_breakdown,patterns,synthesis,6,0.9662,0.5455
28,model_abstraction_and_breakdown,patterns,synthesis,7,0.9644,0.5455
28,model_abstraction_and_breakdown,patterns,synthesis,8,0.9542,0.5455
28,model_abstraction_and_breakdown,patterns,synthesis,9,0.9427,0.5455
28,model_abstraction_and_breakdown,patterns,synthesis,10,0.9358,0.5455
28,model_abstraction_and_breakdown,patterns,synthesis,20,0.8993,0.5455
28,model_abstraction_and_breakdown,patterns,synthesis,21,0.9022,0.5455
28,model_abstraction_and_breakdown,patterns,synthesis,22,0.8929,0.5455
28,model_abstraction_and_breakdown,patterns,synthesis,23,0.8874,0.5455
28,model_abstraction_and_breakdown,patterns,synthesis,24,0.8838,0.5455
28,model_abstraction_and_breakdown,patterns,synthesis,28,0.9138,0.5455
28,model_abstraction_and_breakdown,patterns,synthesis,29,0.9143,0.5455
28,model_abstraction_and_breakdown,patterns,synthesis,30,0.9240,0.5455
28,model_abstraction_and_breakdown,patterns,synthesis,31,0.9350,0.5455
28,model_abstraction_and_breakdown,patterns,synthesis,32,0.9436,0.5455
28,model_abstraction_and_breakdown,patterns,synthesis,36,0.9129,0.5455
28,model_abstraction_and_breakdown,synthesis,answer,0,0.6183,0.5455
28,model_abstraction_and_breakdown,synthesis,answer,1,0.9609,0.5455
28,model_abstraction_and_breakdown,synthesis,answer,2,0.9578,0.5455
28,model_abstraction_and_breakdown,synthesis,answer,3,0.9490,0.5455
28,model_abstraction_and_breakdown,synthesis,answer,4,0.9426,0.5455
28,model_abstraction_and_breakdown,synthesis,answer,5,0.9528,0.5455
28,model_abstraction_and_breakdown,synthesis,answer,6,0.9573,0.5455
28,model_abstraction_and_breakdown,synthesis,answer,7,0.9598,0.5455
28,model_abstraction_and_breakdown,synthesis,answer,8,0.9486,0.5455
28,model_abstraction_and_breakdown,synthesis,answer,9,0.9405,0.5455
28,model_abstraction_and_breakdown,synthesis,answer,10,0.9348,0.5455
28,model_abstraction_and_breakdown,synthesis,answer,20,0.8809,0.5455
28,model_abstraction_and_breakdown,synthesis,answer,21,0.8838,0.5455
28,model_abstraction_and_breakdown,synthesis,answer,22,0.8692,0.5455
28,model_abstraction_and_breakdown,synthesis,answer,23,0.8606,0.5455
28,model_abstraction_and_breakdown,synthesis,answer,24,0.8689,0.5455
28,model_abstraction_and_breakdown,synthesis,answer,28,0.9176,0.5455
28,model_abstraction_and_breakdown,synthesis,answer,29,0.9211,0.5455
28,model_abstraction_and_breakdown,synthesis,answer,30,0.9338,0.5455
28,model_abstraction_and_breakdown,synthesis,answer,31,0.9441,0.5455
28,model_abstraction_and_breakdown,synthesis,answer,32,0.9514,0.5455
28,model_abstraction_and_breakdown,synthesis,answer,36,0.6758,0.5455
28,model_abstraction_and_breakdown,brainstorm,answer,0,0.6307,0.5455
28,model_abstraction_and_breakdown,brainstorm,answer,1,0.9627,0.5455
28,model_abstraction_and_breakdown,brainstorm,answer,2,0.9534,0.5455
28,model_abstraction_and_breakdown,brainstorm,answer,3,0.9388,0.5455
28,model_abstraction_and_breakdown,brainstorm,answer,4,0.9295,0.5455
28,model_abstraction_and_breakdown,brainstorm,answer,5,0.9430,0.5455
28,model_abstraction_and_breakdown,brainstorm,answer,6,0.9494,0.5455
28,model_abstraction_and_breakdown,brainstorm,answer,7,0.1565,0.5455
28,model_abstraction_and_breakdown,brainstorm,answer,8,0.1778,0.5455
28,model_abstraction_and_breakdown,brainstorm,answer,9,0.1931,0.5455
28,model_abstraction_and_breakdown,brainstorm,answer,10,0.2119,0.5455
28,model_abstraction_and_breakdown,brainstorm,answer,20,0.4312,0.5455
28,model_abstraction_and_breakdown,brainstorm,answer,21,0.4516,0.5455
28,model_abstraction_and_breakdown,brainstorm,answer,22,0.4568,0.5455
28,model_abstraction_and_breakdown,brainstorm,answer,23,0.5036,0.5455
28,model_abstraction_and_breakdown,brainstorm,answer,24,0.5622,0.5455
28,model_abstraction_and_breakdown,brainstorm,answer,28,0.7215,0.5455
28,model_abstraction_and_breakdown,brainstorm,answer,29,0.7485,0.5455
28,model_abstraction_and_breakdown,brainstorm,answer,30,0.7830,0.5455
28,model_abstraction_and_breakdown,brainstorm,answer,31,0.8136,0.5455
28,model_abstraction_and_breakdown,brainstorm,answer,32,0.8384,0.5455
28,model_abstraction_and_breakdown,brainstorm,answer,36,0.9180,0.5455
28,model_abstraction_and_breakdown,graph,answer,0,0.6608,0.5455
28,model_abstraction_and_breakdown,graph,answer,1,0.9612,0.5455
28,model_abstraction_and_breakdown,graph,answer,2,0.9600,0.5455
28,model_abstraction_and_breakdown,graph,answer,3,0.9507,0.5455
